Ticker,Total Current Assets,Total Current Liabilities,Total Debt,Total Equity,Operating Income (Loss),"Interest Expense, Net",Net Income,Revenue,Price to Earnings Ratio (quarterly),Price to Book Value,Current Ratio,Debt-to-Equity Ratio,Interest Coverage Ratio,Net Profit Margin,ROE
CTAS,0.0020886582445101,0.0027244928176714,0.0007191687277868,0.1141247031539242,0.5378738557860618,0.1798076643760022,0.2008904916673876,0.3057584476118122,0.5007145352039071,0.2366087933966326,0.766622775058463,0.0063016043670828265,2.9913844754764995,0.6570235204831891,1.7602717563824826
CTLT,0.0020461445461711,0.0029431862411642,0.0014981032410374,0.1136757327383432,0.5366125367861377,0.1794298347034948,0.2000965724928997,0.3048772354968249,0.5002072551191662,0.2351027449302761,0.6952140906182449,0.013178742770769799,2.9906539103314795,0.6563185085525468,1.7602400061363885
CTRA,0.0007666779636713,0.0018399156462835,0.000593849915754,0.115179974368833,0.5377262503790244,0.1798786922334304,0.2007081336482031,0.3044145706927583,0.5001635432917972,0.2349356697518863,0.4166919093383088,0.005155843444211533,2.989382698431072,0.6593249895740873,1.7425610202472273
CTSH,0.0063604651061033,0.0071083574513108,0.000215127377767,0.1195685235340053,0.5398404170394312,0.1806074837327272,0.2018584747510785,0.307835015857722,0.5003136642509218,0.2351593099680824,0.8947868969265765,0.0017991974092229862,2.989025736266369,0.6557359116169399,1.6882241980153743
CTVA,0.0215174422249668,0.0407086309555286,0.0020216171945625,0.1527793193171495,0.538726517398042,0.1791174097827213,0.1994735426449737,0.3104327282049183,0.4995042627775531,0.2349989826977365,0.5285719937001353,0.013232269940710315,3.0076725542846177,0.6425660844410069,1.3056318324791931
CVS,0.0467628641322187,0.1383713140216993,0.0173689838661718,0.1753312423530579,0.5611202314916311,0.1708502658589743,0.2078399063165249,0.3872561735758423,0.500180577839881,0.235033037216473,0.33795201312379947,0.09906382703429736,3.284280704337909,0.5366987552383602,1.1854128421562515
CVX,0.0454163270690404,0.1095133023101619,0.0108559567891788,0.251930750859526,0.5775221169501167,0.1772352504963679,0.2233758714727409,0.3790432184794065,0.5002359617423524,0.2350458919693229,0.4147105978085929,0.04309103494567827,3.258505942427925,0.5893150453102671,0.8866558397918364
CZR,0.0023733886308871,0.0059229710638098,0.0101129928057009,0.1133595428853662,0.537629256434695,0.173310791633892,0.199349959128275,0.3056800925418836,0.5000786733383641,0.2351153995338107,0.4007091382547593,0.08921165830676973,3.10211067277566,0.6521522467183908,1.758563540873359
D,0.0078767817884687,0.0354602441189573,0.0119447146473981,0.1305444818621389,0.5438746019602844,0.1733434688964905,0.2024417483358138,0.3096372555640641,0.5004353989027148,0.2350173260480345,0.22212993689622448,0.0914991922830739,3.1375546215995658,0.6538029410156961,1.5507491810308902
DAL,0.0104159825604222,0.0549334026866209,0.0078604278538741,0.1163763030991082,0.5439792704990138,0.1755831824959532,0.2034100316210641,0.3209018925609072,0.5000294427732221,0.2353631735120584,0.1896110936335467,0.06754319947060025,3.0981285494785435,0.6338698410214483,1.7478646958551036
DD,0.0276154157633331,0.0439688758457505,0.0103398729130758,0.1738901569410403,0.544404785077415,0.1749627225681957,0.2032141451784956,0.3180616115784671,0.4996688089670902,0.2349552452653037,0.6280673597435644,0.05946209431843614,3.1115472889673446,0.6389144045708322,1.168635124341155
DE,0.0501360049439105,0.0900036320612844,0.0161103691068934,0.1228252566542411,0.5497130794429682,0.1739064356396169,0.2052640229490916,0.3181176511609293,0.5002800571941376,0.2355403959223346,0.5570442413898629,0.13116495373785256,3.160970308092154,0.6452456259500441,1.6711874132444886
DECK,0.0014777894788776,0.0011788766296278,1.4743143226174586e-05,0.1126076968879475,0.5367213441307014,0.1802537993613583,0.2004180566758318,0.3045829813035964,0.5006719127576015,0.2357811492448622,1.2535573627786432,0.0001309248269311914,2.977586858264916,0.658008060128819,1.7797900340263748
DG,0.0044247517207662,0.009759454493293,0.0014598855652061,0.1166522310832585,0.5408556318061585,0.1789280130929503,0.2020551545902884,0.3135371665129749,0.5004297286068238,0.2357651151793356,0.4533810495050751,0.012514853352132906,3.0227554783453185,0.6444376494099843,1.732115645915722
DGX,0.0021708911199362,0.0054445679247004,0.0017573391929566,0.1170189123159347,0.5390853849707827,0.1792234505711178,0.2014092982623899,0.3071387093630128,0.5003675706403107,0.2351203101801574,0.3987260605359531,0.015017565606933946,3.007895357738734,0.6557600592908027,1.7211687775614677
DHR,0.0136162603569001,0.0233571167759027,0.0061725820093748,0.1498884433917828,0.5452678799920366,0.1794006301859135,0.2053654835709391,0.3120864731013109,0.5006405603516394,0.2352739591620954,0.5829598099602712,0.04118117360950053,3.039386647789217,0.6580403230237808,1.3701221983748857
DIS,0.0256838072284217,0.0756311365882554,0.0139198733456841,0.1932099071724888,0.5606393482283555,0.1740552618545776,0.2095466230551019,0.3325209633707138,0.5012463484527273,0.2350076259609035,0.33959303518400497,0.07204533944140394,3.2210422267886805,0.6301756765376837,1.0845542349338664
DLTR,0.0034769850063423,0.0065141594732024,0.001059607868061,0.1156250717730838,0.5394489358600766,0.1791716945526482,0.200694845623606,0.3093484433012277,0.5005079969555303,0.235292413934401,0.533758042099788,0.009164170467634378,3.010793290798306,0.6487663021086537,1.735738127950944
DOC,0.0002118237980385,0.0053358299305357,0.0006900465050598,0.1140472268613489,0.53607961094738,0.1798591257500892,0.2000563392250941,0.3037450620354119,0.5018306930468269,0.2350178649198334,0.03969837884567539,0.0060505329594617244,2.980552744886864,0.6586324000940325,1.7541534742296665
DOV,0.0037790971743612,0.0069321353115511,0.0013081933742145,0.1162432886764662,0.5383948035397943,0.1794682172946386,0.2012461201873219,0.3066971628742527,0.5003807657040107,0.2353917905940881,0.5451562908854426,0.011253926046909472,2.999945124856813,0.6561720959571895,1.731249369135104
DOW,0.024012274198531,0.0445911798631297,0.0077681482342952,0.1346644767153783,0.546723914975548,0.1741202924783312,0.204308252075146,0.3261836265098526,0.4998051276484736,0.2350490044771389,0.5384982920890504,0.05768520714422455,3.13992072488384,0.6263596191545032,1.5171651578683527
DPZ,0.0007445373917607,0.0015208611601862,0.0015370725828407,0.1078237948680449,0.5383412875890072,0.178782212086659,0.2009600205610183,0.3059898080073074,0.5005582298115626,0.2343565559958103,0.48954987559123797,0.014255411662349431,3.01115687800117,0.6567539679498708,1.8637817450865444
DRI,0.0011311055623546,0.0057109020146869,0.0006987817853458,0.1136833005655744,0.5374425267748784,0.179590197748643,0.2007768306101153,0.3067067617306181,0.5003928663751762,0.2359456959905264,0.19806075457882164,0.0061467408306176965,2.9926050169346694,0.6546214680016037,1.7661066278974187
DTE,0.0039446040801399,0.0139172104991403,0.0053897614794428,0.1207936859172317,0.5389986290651271,0.1769427979389625,0.2011820853430044,0.307934639327213,0.5007041718301389,0.2350968409040325,0.2834335286071564,0.04461956300543628,3.046174443624758,0.6533272313324493,1.6655016677018628
DUK,0.0104467686852626,0.0403607645827902,0.0203710106372619,0.1564730497278112,0.5485401297147311,0.1682562643120329,0.2038631480659438,0.3133932548912855,0.5000791865435695,0.2349805249798643,0.2588347568053033,0.13018862144438154,3.26014684777179,0.6505026668064788,1.3028642850674212
DVA,0.0037460391855924,0.0069028827767642,0.0029592039239583,0.1147907580652251,0.5388261807149349,0.1783963859638496,0.200731758369885,0.3069937898553959,0.5003367380842803,0.2353299397563851,0.5426775025358892,0.025779113003826102,3.0203873122414215,0.6538626024468971,1.7486752570779913
DVN,0.0057462765732859,0.0142863977593646,0.0040610373301657,0.1297288772867524,0.5438213889686988,0.1775414675353407,0.2013391702292473,0.3084700032501419,0.5001615180584408,0.235251755807225,0.402220116650418,0.031304035116169186,3.0630668796316436,0.652702590552959,1.55199963524087
DXCM,0.0013502479927536,0.0011644971482357,0.0002674074834549,0.1118280443343096,0.5364772204676872,0.1799112677516326,0.2003187242018234,0.304470653188756,0.5013633357972597,0.2374419987283804,1.159511635386421,0.002391238128563584,2.981898950366431,0.6579245720527167,1.791310269210925
EBAY,0.010856451082442,0.0173641804740707,0.0020801977089977,0.1237198289370081,0.5414001924343821,0.1820766170830309,0.2036356962635155,0.3072158568997184,0.4998493816943685,0.2353964195547417,0.625221046202183,0.016813777766026754,2.9734745795913584,0.6628424011654658,1.6459422714462086
ECL,0.0041250046808455,0.0096855603822714,0.0020943395385791,0.1168642608728579,0.5405591619537727,0.1786419219124758,0.2015439880296236,0.3095818964481132,0.5008501761146056,0.2356789737645423,0.425892206340066,0.017921129376393608,3.0259367799380006,0.651019941223866,1.7245990050704445
ED,0.0061095222594601,0.0207335691864052,0.008252943963252,0.131057629488219,0.5418570428741099,0.1751781275242474,0.202096596051416,0.3091307306552895,0.5004490281796339,0.2349799340538907,0.2946681396016492,0.0629718696689373,3.0931775018494148,0.6537577018726525,1.5420437317583469
EFX,0.0011855486866923,0.0047765186959381,0.0014198000532969,0.1146715432991785,0.5373752240023106,0.1795426854542952,0.2005754740031784,0.3050023504768349,0.5008519756639893,0.235623420100563,0.2482035059761156,0.012381450641094418,2.993022091891937,0.6576194369964773,1.749130326779297
EIX,0.0056957128905605,0.0239034639245895,0.007972659332402,0.1279393757751747,0.5415484001336033,0.175551062080482,0.2014563880034218,0.3091464413098402,0.5003775292802433,0.2349803576517872,0.23827981201926632,0.06231591551933312,3.0848483268379687,0.6516535889912228,1.5746238152469736
EL,0.0061624555017447,0.0110315837455982,0.0012621030620095,0.1154749950707011,0.5397447824536747,0.1794988841395374,0.201707909757255,0.3086440822873727,0.5017272757142138,0.2362753471352685,0.5586192920126841,0.010929665433081515,3.0069534138947196,0.653529166224054,1.7467669917089554
EMN,0.0034090933718097,0.0064559826943795,0.0019887100909758,0.1154258695620948,0.5382929212315006,0.1792249555372048,0.2008885075276884,0.3070235744427117,0.5057502530164655,0.2350579651172765,0.5280518138280661,0.017229327346812394,3.0034484852739043,0.6543097151165916,1.7404114717941794
EMR,0.0117550103596993,0.0258387593783431,0.0029947597126206,0.1248469886155321,0.544538887487112,0.179003187519436,0.2042914260808378,0.3122460839569302,0.5004263018333303,0.2351863000362895,0.45493710389020564,0.02398744051282647,3.042062518735799,0.6542641736029484,1.636334431020646
ENPH,0.0008530399966904,0.0009010389665855,0.0001707660260419,0.1114109683252246,0.5360611102610879,0.1802267844925883,0.2001003229555527,0.3039174102792152,0.5015832997291994,0.2405007256288612,0.9467293073051072,0.0015327577581357114,2.97436982949187,0.6584036194955609,1.7960558638304907
EOG,0.0053034857175188,0.010650320805077,0.002253336371528,0.1298746874955113,0.5456910287793082,0.1788640687314845,0.2032680548793514,0.3097266901453125,0.5002590046318067,0.2351713220807278,0.49796487961100966,0.017350081181953792,3.050870041419633,0.6562820103878856,1.5651090970777253
EPAM,0.0015923819114021,0.0012323924735822,1.1163190960936032e-05,0.1128458751135144,0.5364650630451675,0.180261573666714,0.2003040439821648,0.3044712521149513,0.5013720890758221,0.2355739227609622,1.2921061638534006,9.89242269574028e-05,2.9760367233731073,0.6578750623935465,1.7750231790100799
EQIX,0.0017475565338806,0.0035204897973556,0.0026042643552318,0.1162758073419386,0.5370636169641123,0.1788509777156081,0.2002554918954901,0.3047690160250557,0.5016805314627023,0.2355583560218247,0.49639585241612383,0.022397301852940896,3.0028553593824916,0.6570730007509251,1.7222455511023707
EQR,0.0004309348629383,0.0178543258670279,0.0046260967976224,0.1257240682378774,0.5379030340924695,0.1778003906654918,0.2018401470158775,0.3047047523428191,0.5007576961450758,0.235067666476225,0.024136159838670797,0.03679563398210715,3.0253197536807654,0.6624122054676389,1.6054216972519848
EQT,0.0019271966721729,0.0054466585778627,0.001427724180332,0.1184745429462712,0.537212742200031,0.1792456682428176,0.2001276173866599,0.3047154548046424,0.5000348630730856,0.2349570570890215,0.3538310038388973,0.01205089418221668,2.9970751732325738,0.6567688452657076,1.6892035403539711
ES,0.003103871683731,0.0133679057229021,0.00568403940205,0.1231445076729487,0.5415530893343626,0.1771356009284609,0.2012722408278541,0.307211348846617,0.5011809234432003,0.2350068649897103,0.23218832837917158,0.046157473926046806,3.0572797703894525,0.6551588721689586,1.6344394454229307
ESS,0.0001254210045621,0.012218058053877,0.0018577465844793,0.1158273978108627,0.5365092637440957,0.1792742347106375,0.200349963511286,0.303976446799906,0.5008662838631688,0.2351378830269847,0.010265215962229101,0.016038921875054627,2.992673568569757,0.6590969978774947,1.7297286073752793
ETN,0.0105387693440961,0.0222714922937298,0.0042489025829986,0.1314566407021772,0.5420795604669272,0.1788543183057584,0.2033422551435418,0.3124763821949483,0.5005378630420401,0.2353637230637821,0.47319547361732606,0.03232170364542283,3.0308441283493144,0.6507443977531726,1.5468389733480694
ETR,0.0049352018809059,0.0165017917341246,0.0075872712619906,0.1234665756977079,0.5474063928284195,0.1736176790712138,0.2041859656654933,0.3097543722893179,0.5004814159759385,0.2350115335528588,0.2990706682293313,0.06145202634085408,3.1529415423407805,0.6591867102840401,1.6537752384533324
ETSY,0.0011917814189815,0.0012534493724944,0.0004840251572064,0.1113808465075101,0.5363007473135467,0.1801839348351651,0.2000756056216576,0.3041348174474486,0.5005454786923833,0.2335513953943199,0.9508014006260349,0.004345676769243835,2.9764071242209384,0.6578516964971584,1.796319671606797
EVRG,0.0020023385355384,0.0106093566806181,0.0049546879572621,0.1221956673281968,0.5388374752779704,0.1776502945272465,0.2010994748637458,0.3058720488661438,0.5012771028846483,0.2349763490580361,0.1887332659101196,0.04054716558775075,3.0331358397794723,0.6574627384529381,1.6457169002860534
EW,0.002036237542904,0.0020838238228947,0.0002167357185401,0.1139832782514111,0.5374315736587298,0.1802271575504186,0.2007439279646842,0.3046226379110565,0.5007165870804826,0.2359193890174479,0.9771639620068282,0.0019014694248576487,2.9819677620359917,0.6589921528527282,1.7611699807572347
EXC,0.0134719095336262,0.0390534580222964,0.0149531102824298,0.1445409701991784,0.5463974311551255,0.1716457003657687,0.2033261840602684,0.3154953327580632,0.5003840724022987,0.2350019599581772,0.344960733718761,0.10345240011758824,3.183286444057608,0.6444665354722967,1.4067027762445734
EXPD,0.002771328196439,0.0039415521717175,1.421137939672307e-06,0.1131994426954319,0.5376997493335803,0.1803239624887563,0.2006663195682274,0.3063976665549046,0.5003538695370903,0.2355780752361541,0.7031058008884393,1.255428388897586e-05,2.981854113632332,0.654921174252054,1.7726793947928612
EXPE,0.0049122557451712,0.0200917782912106,0.0015190981862453,0.1166547921925129,0.537081001292,0.1795364869767663,0.2000701318674459,0.3063657224963254,0.4999904002092456,0.2354914146647894,0.24449083968441598,0.013022167008264562,2.991486635034266,0.6530434613808521,1.715061405598104
EXR,0.0001613261128579,0.0090860074815681,0.0008345568655234,0.1134176014488873,0.5367320575943538,0.1795724509392066,0.2003962606706875,0.3039193313974604,0.5005526941401922,0.2353912380783765,0.017755445742826715,0.007358265867573481,2.988944321844011,0.6593731953450923,1.7668885438473847
F,0.1593239994748734,0.3595164316528465,0.0740857367605162,0.1367908955949809,0.5504297779305755,0.1655996137332031,0.2097751749379556,0.3667183808963876,0.5000421024761685,0.2349413782378249,0.44316194044982793,0.5415984480419949,3.3238590690034506,0.5720334345532175,1.5335463228420638
FANG,0.0009455079833976,0.003194468422274,0.0015512641532311,0.1211718706636357,0.5399664925966958,0.1795860444337279,0.2008242187342856,0.3049519466222302,0.5001493504167273,0.2350087968208583,0.2959828861681265,0.012802180446130905,3.006728581273241,0.6585438163576098,1.6573501558935162
FAST,0.001921414827832,0.0011739359138016,8.337990350038294e-05,0.1132651263334015,0.5375916775803032,0.1802159733385001,0.2007561468371428,0.3051331748108347,0.5005718312420435,0.2361058507508822,1.636728892303679,0.0007361480642766431,2.983041223380036,0.6579295973359838,1.7724444702088369
FCX,0.0095492891515437,0.0128218183015554,0.0041455738792623,0.1280705069277867,0.547825745810082,0.1760808721792311,0.203224830659186,0.3118552833785745,0.5005054361000506,0.2350749910171524,0.7447687158681142,0.0323694656850215,3.1112166757809745,0.6516639014657407,1.586819912985708
FDS,0.0004631817903875,0.0006052388210052,0.0001457478712832,0.1117907844652112,0.536546744493046,0.1799209020739807,0.2003127295978601,0.303978650134081,0.5007626689486379,0.2362593574761385,0.7652876423528696,0.0013037556895269494,2.98212569139091,0.6589697319515854,1.791853689515852
FDX,0.0130240115503707,0.0276125026333622,0.0041982939354312,0.1304849129959593,0.5471372414908543,0.177751515281904,0.2042473951093096,0.3310673842044457,0.5003212609591418,0.2350918398422391,0.471670812432435,0.03217455442960833,3.078101700697882,0.61693602225455,1.5652951013243537
FE,0.0041700650077242,0.0214856527790045,0.0106068879078317,0.1234885768668113,0.5414200480899772,0.173359048081487,0.2001500407876392,0.3092915783099773,0.5003429676346234,0.2350637240517996,0.19408602804002928,0.08589367678333329,3.1231138730958192,0.64712412113286,1.6207980192654676
FICO,0.000499985571501,0.0010782192502325,0.0003428154855398,0.1116185761073805,0.5363764374934139,0.1800563550302419,0.2002114864952405,0.3039694288933537,0.5009118599689953,0.2312174480353419,0.4637141948571096,0.003071312119319646,2.978936441334299,0.6586566524934446,1.793711167777583
FIS,0.0049959504291747,0.0169461655230556,0.0039476740197608,0.1274012791594354,0.5379223129109563,0.1788742401724701,0.1989181259905928,0.3064088868031052,0.5007396667087041,0.2349694821502073,0.29481303144228166,0.03098614115813164,3.007265397143227,0.6491917648537893,1.561351089274843
FMC,0.0033369575956731,0.0066801165729362,0.0008924923879492,0.1134191552695353,0.5372709062439782,0.1796921017811084,0.2005790163170693,0.3050430063065681,0.4989505218007855,0.2352932134687529,0.4995358328314865,0.007868974035543059,2.989952818841497,0.6575434026357826,1.7684756674514341
FOX,0.0094445319994853,0.0088280778833367,0.0031584457600726,0.125026822785069,0.542049527396435,0.1782950041216859,0.2020982646660851,0.3093359228660678,0.4999829831037654,0.23498930701256,1.0698288035396897,0.025262145271836737,3.04018348728654,0.6533294380865908,1.6164392581063027
FRT,0.0016281959237231,0.007749541294914,0.0012083488093554,0.1133828365316301,0.536482678551551,0.1795131196159494,0.2002705243227701,0.3038948173331163,0.5005930161806073,0.2351231509387319,0.21010223208845663,0.010657246249244348,2.9885430084402893,0.6590126349645583,1.7663213450026995
FSLR,0.0034615321968293,0.0034631430320712,0.0001503000034894,0.1163114213829925,0.5364797704425607,0.1802350858493216,0.2003464586525644,0.3047282783504113,0.4990222045155186,0.2351453649208529,0.9995348632075018,0.0012922205033888223,2.976555690666485,0.6574593593253043,1.7225003036706061
FTNT,0.0022517446412895,0.0045807781409072,9.573576341152354e-05,0.1117368114324476,0.5365884426693757,0.1803382321383431,0.2004240054598108,0.3043684367669437,0.5010414659066109,0.3329947017952889,0.49156378502180714,0.0008567969873509611,2.97545582157943,0.6584914243695918,1.7937150961299853
FTV,0.0038771324367127,0.0094359384915524,0.0018330261048454,0.1204043664519827,0.538352857501729,0.1796231989211086,0.2018442616635529,0.3061817922811009,0.5006217586636923,0.2351146481969598,0.41088996501871367,0.01522391719553137,2.997123204214709,0.6592301265198772,1.6763865598183971
GD,0.0176728832303626,0.0423028125600338,0.0026115548862497,0.1255717921363646,0.5442294812623771,0.1790478620581242,0.2036080972700394,0.316380169387803,0.5003936513546284,0.2352529039776591,0.4177708800161272,0.020797305205405396,3.039575424171802,0.6435551812998329,1.6214477296695051
GE,0.3940605051346424,0.5186708644807737,0.1045216813292628,0.2220736404042859,0.5989570569226693,0.1133898916997872,0.2113333932122292,0.3577517151974585,0.4979406810946571,0.2352140550196909,0.7597506089514492,0.47066225932524314,5.282279116276759,0.5907264290699074,0.9516365509544309
GILD,0.0149410399982485,0.0207076548998893,0.0061212055319683,0.1252388074448299,0.5516090952063963,0.1773850561933009,0.20630091861155,0.3096145121836708,0.5030167461601647,0.2353828539495418,0.7215225514661426,0.04887626812212188,3.1096706061039,0.6663154034884751,1.647260324659587
GIS,0.0051178366193321,0.0216246162810935,0.0047881680111181,0.1197532347299462,0.5429843116228686,0.1778177057538516,0.2030935525591479,0.3110876775150544,0.5003366530490063,0.2353595728175681,0.23666716453168457,0.0399836215022987,3.0536009297887783,0.652849878791228,1.695933750909871
GLW,0.0096230029118402,0.0115355351326874,0.0021551296242239,0.1307462412077562,0.5391488282614808,0.1793889517353896,0.203015437347922,0.3076173788425574,0.4997928462292943,0.2350943905757958,0.8342051583348051,0.016483300814739234,3.005473988480408,0.6599608842380389,1.5527439678004191
GM,0.0956803923335347,0.2876557492755822,0.0294789364262954,0.157334882027352,0.5497684515001358,0.17868981744698,0.2238679509774133,0.3669726392191326,0.5001080097111067,0.2348818894976786,0.3326211715722401,0.18736427705313696,3.0766635690545736,0.6100398968538188,1.4228755129996844
GNRC,0.001246902811794,0.0017925140894651,0.0005232411933576,0.1122996719078279,0.5366251487110447,0.1799418308391482,0.2003207082982214,0.3044585086686098,0.5008857294252256,0.2352862506964556,0.6956167424971734,0.004659329670945613,2.982214564609712,0.6579573327551901,1.7838049292133147
GPC,0.0081071564951202,0.0174900575562958,0.0008846844048583,0.1153501088363067,0.5385629528902424,0.1797234447735319,0.2010667126664774,0.3105958026243465,0.5003517939494873,0.2355412636118289,0.4635294348818144,0.007669558475352246,2.996620466344173,0.6473581129158392,1.7430994621063698
GPN,0.0028968734877503,0.0081412616710697,0.0017925226880309,0.119719028944309,0.5382274156231514,0.1786224433011625,0.2007875849026787,0.3061098167693269,0.4988400290996785,0.2349722303564638,0.35582611206865594,0.014972746637167824,3.0132127053915876,0.6559331779091059,1.6771568118555427
GRMN,0.0030520722943907,0.0030598900258533,1.286274308915953e-06,0.1154665448695584,0.5377028074305107,0.1804784962509933,0.2010901533599187,0.304982057147959,0.5003841484857918,0.2351873795597324,0.9974450939750948,1.113980080004166e-05,2.979317861130236,0.6593507671907459,1.7415447356382627
GWW,0.0035606547566954,0.0046457285414821,0.0005316387859767,0.114083888069878,0.5385207881487699,0.1800032659036839,0.2010833139215639,0.307570499546407,0.5004016499813415,0.2363770887496567,0.7664362488901396,0.004660068963034147,2.991727874742681,0.6537795862025576,1.7625916974217912
HAL,0.0137951315142638,0.0184868840531876,0.0034379285076132,0.1228067291072217,0.542845286815026,0.1780167057628098,0.2013800575081284,0.3127152451578093,0.5004268727491523,0.2353160864656731,0.7462118264264862,0.02799462645578296,3.0494064278344486,0.6439726256598188,1.639812891134857
HAS,0.0032621991921534,0.0053335772942572,0.000874289236873,0.1133710631442092,0.5370403314218709,0.1797018661616161,0.2003243804627867,0.3054211453515058,0.499902720172593,0.2352430404909677,0.6116343707376086,0.007711749476679908,2.9885072586774366,0.6558955838903544,1.7669798174863365
HCA,0.0105589205029145,0.0230584954506759,0.0129050638683748,0.1061276297394718,0.5589916109247599,0.1679840019349711,0.2088432774613552,0.3308912155874303,0.5002759843819454,0.2351678960533624,0.4579188839749296,0.12159947320085157,3.3276478979299067,0.6311538887201834,1.9678502004994898
HD,0.0256684599434298,0.0637337946423779,0.0125331921141443,0.1205798335311581,0.569926798203457,0.1739491779100492,0.2144282011651198,0.3480687861909993,0.5003951840580532,0.2847479774467596,0.4027448873468193,0.103941030163271,3.276398342613448,0.616051222264597,1.77830898323235
HES,0.0071019297445123,0.0185492402509218,0.0030661167764192,0.1262201374806472,0.5400809454256446,0.177972485558393,0.2006663264160537,0.3104464413971031,0.5006409988987628,0.2354559115978279,0.3828690365989179,0.024291819337380414,3.0346316945067517,0.6463798570632486,1.5898122947839526
HII,0.0029707065837668,0.007456480587369,0.0008762205480516,0.1133465452843538,0.5374423686185277,0.1795737575635623,0.2007025362048774,0.3071157235700065,0.5003106764348255,0.2351535893369777,0.3984059971669565,0.0077304565909213675,2.992878112651251,0.6535078499786665,1.770698310225271
HLT,0.0034864808028618,0.0109595980106193,0.004673644057566,0.1130863654703832,0.538948845028967,0.1774720815519547,0.2010847061765278,0.3070335704747801,0.5007739619451459,0.2299343807851193,0.318121230311876,0.04132809501946551,3.036809171989063,0.6549274265533287,1.778151639590813
HOLX,0.0019919956458904,0.0030824701497515,0.0012626850464774,0.1143633175943976,0.5373339782811639,0.1793990717007328,0.2001795406480001,0.3048427918114003,0.500092312222886,0.2352860385401341,0.6462335559197513,0.011040997000066532,2.995188175653024,0.6566648319237507,1.750382420331311
HON,0.0247474904800291,0.0583672767893929,0.0059250839834463,0.1298552971759392,0.5496946971284702,0.177765926685689,0.2066248920668358,0.3195331826849143,0.5004978156364196,0.2357901233564997,0.42399597585005827,0.04562835796693364,3.0922388073862708,0.6466461177228805,1.5911934018901248
HPE,0.0271059009849295,0.0819463194623802,0.0064960735587294,0.1325337640648238,0.5411764128943521,0.1787761839073127,0.2026050071366626,0.3154432444213808,0.5001688641894004,0.2349170766374261,0.3307763077434276,0.04901448023125711,3.027116929483893,0.6422867210496204,1.5287048441298787
HPQ,0.0480958379119583,0.1347253079116695,0.0060589972899472,0.138808317238716,0.550661721650993,0.1795765522960505,0.2060269885501095,0.338357867791995,0.4994447928074102,0.2327807760762876,0.3569918574132454,0.04365010260535917,3.0664455610171775,0.6089026092242793,1.4842553576655928
HRL,0.0023462511582571,0.0035079215077112,0.0003676935789616,0.1153647527460689,0.5377157880612501,0.1801227024055543,0.2008445870806307,0.3069716814669116,0.500509841895325,0.2351860534560762,0.6688436879501187,0.0031872263426155466,2.9852749313662805,0.6542772483796023,1.7409527806358043
HSIC,0.0040570451098088,0.0078662896921293,0.0003122052409115,0.1155964343114555,0.5376004510844334,0.1800806192987456,0.2007248601881852,0.3080798365249128,0.5003256314814709,0.2350873630350822,0.5157507883123246,0.0027008206850940965,2.985332087250203,0.6515352074070373,1.7364277832944675
HST,0.0014048846161441,0.0021989057551379,0.0025347887327327,0.1187150588220198,0.536923662593398,0.1783425863203646,0.2005038092969888,0.3055793381673371,0.5004159245614115,0.235028300472767,0.6389016959282985,0.021351871935075317,3.0106306837386474,0.6561432147195492,1.688950090127896
HSY,0.0023749516594012,0.0062867442105964,0.0012592691935596,0.112971981108054,0.5391626273066319,0.1795084292423974,0.2013417434918613,0.3066999952456584,0.500537820682862,0.2369745166866426,0.3777713200734625,0.011146739051651668,3.003550471596958,0.656477817453476,1.7822272524307112
HUBB,0.0015988318735191,0.002264297861393,0.0003928593858018,0.1130194425892833,0.5371902773326054,0.1799484295635948,0.2005453383514042,0.3052381877188115,0.5004579595914841,0.2355690314183004,0.7061049258490646,0.0034760336522757867,2.98524570975908,0.6570126098905704,1.7744322017247345
HWM,0.0084801827812156,0.0189808338746447,0.0037310456604608,0.1257948547601186,0.5395167329569385,0.1778149784970431,0.20053060773915,0.311224402607143,0.5007629314257612,0.2355754805291014,0.4467760919894959,0.02965976364912242,3.0341467154068242,0.644328034881888,1.5941081860744377
IBM,0.0572685991399635,0.1526736541589095,0.0193879744078735,0.1396068835209948,0.5680774101626734,0.1767129677619985,0.2162267299587887,0.340786463899995,0.5003657486847626,0.2356052972893748,0.3751046600375191,0.1388754903690536,3.214689999025847,0.6344933055270681,1.548825706192857
ICE,0.0980813785688976,0.302770873641473,0.0049714164051819,0.1337670245794644,0.5430247188618282,0.1782145013079347,0.2033475887098642,0.306773142313596,0.5002978987855777,0.235123916273932,0.32394588485100106,0.03716473787774675,3.047028804482876,0.6628598161373398,1.5201623071840504
IDXX,0.000767393256555,0.0018458248414781,0.0001667786800618,0.1116068522868681,0.5366636846249362,0.1801544538332157,0.2003702913256931,0.3042393954428842,0.5010066103584568,0.2417694224728809,0.41574543765511723,0.0014943408638846052,2.9789087819153854,0.658594167379317,1.7953224844176443
IEX,0.0013882251585449,0.0014551306682868,0.0004642348154787,0.1136787419471796,0.537038554378006,0.1799701456882497,0.2004990706307276,0.3045828250500499,0.5005422928886843,0.2354894770106671,0.95402096100368,0.00408374342930717,2.9840424495087206,0.6582743810251974,1.7637340737275995
